product_id,name,category,brand,description,price_inr,rating,num_reviews,in_stock,tags,specs,warranty_years,free_shipping,return_policy_days
1165,OnePlus Max Android TV,Televisions,OnePlus,Smart TV with built-in streaming apps and voice assistant support.,198160,4.6,2828,Yes,"gaming, smart, 4K","{""Screen Size"": ""55 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""AMOLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Google TV""}",2,No,15
1166,Sony X 4K QLED TV,Televisions,Sony,Brilliant 4K display with HDR support for true-to-life picture quality.,270290,4.6,1985,Yes,"QLED, smart, OLED","{""Screen Size"": ""65 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""OLED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""Tizen OS""}",2,Yes,10
1167,Hisense Air 4K QLED TV,Televisions,Hisense,Smart TV with built-in streaming apps and voice assistant support.,183870,4.6,4042,Yes,"OLED, smart, 4K","{""Screen Size"": ""75 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""OLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Tizen OS""}",2,Yes,30
1168,Samsung Z 4K QLED TV,Televisions,Samsung,Thin-bezel smart TV perfect for modern living room aesthetics.,77360,4.1,189,No,"OLED, smart, 8K","{""Screen Size"": ""43 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""OLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""Android TV""}",1,Yes,7
1169,TCL Z Android TV,Televisions,TCL,Thin-bezel smart TV perfect for modern living room aesthetics.,43790,3.6,1838,Yes,"8K, QLED, smart","{""Screen Size"": ""75 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""OLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""WebOS""}",1,No,15
1170,OnePlus 1000 Smart TV,Televisions,OnePlus,Thin-bezel smart TV perfect for modern living room aesthetics.,126610,5,2722,Yes,"4K, 8K, OLED","{""Screen Size"": ""65 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""LED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""Tizen OS""}",0,Yes,15
1171,TCL 300 OLED TV,Televisions,TCL,Gaming TV with low input lag and high refresh rate for smooth gameplay.,18250,3.4,3447,Yes,"4K, OLED, smart","{""Screen Size"": ""32 inch"", ""Resolution"": ""HD Ready"", ""Panel"": ""LED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""Google TV""}",1,No,30
1172,Hisense Air Android TV,Televisions,Hisense,Brilliant 4K display with HDR support for true-to-life picture quality.,251210,4.6,2620,Yes,"gaming, 8K, smart","{""Screen Size"": ""55 inch"", ""Resolution"": ""HD Ready"", ""Panel"": ""LED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""Android TV""}",2,Yes,7
1173,TCL Pro 4K QLED TV,Televisions,TCL,Brilliant 4K display with HDR support for true-to-life picture quality.,170910,4.8,4985,Yes,"OLED, smart, QLED","{""Screen Size"": ""75 inch"", ""Resolution"": ""HD Ready"", ""Panel"": ""AMOLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Tizen OS""}",3,Yes,7
1174,LG Air 4K QLED TV,Televisions,LG,Gaming TV with low input lag and high refresh rate for smooth gameplay.,213700,4.4,4693,Yes,"smart, OLED, gaming","{""Screen Size"": ""50 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""LED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""Google TV""}",3,Yes,7
1175,TCL S7 Smart TV,Televisions,TCL,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,249810,4.3,956,Yes,"8K, 4K, smart","{""Screen Size"": ""43 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""QLED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""Google TV""}",2,No,30
1176,Panasonic 5000 Smart TV,Televisions,Panasonic,Thin-bezel smart TV perfect for modern living room aesthetics.,125450,3.7,1863,Yes,"OLED, 8K, QLED","{""Screen Size"": ""32 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""AMOLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""WebOS""}",2,Yes,10
1177,LG Z Android TV,Televisions,LG,Thin-bezel smart TV perfect for modern living room aesthetics.,79840,3.1,3244,Yes,"smart, QLED, gaming","{""Screen Size"": ""65 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""AMOLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""Android TV""}",0,Yes,7
1178,Panasonic Pro 4K QLED TV,Televisions,Panasonic,Smart TV with built-in streaming apps and voice assistant support.,50960,3.8,722,Yes,"QLED, 8K, smart","{""Screen Size"": ""65 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""QLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Android TV""}",3,No,15
1179,OnePlus S10 Smart TV,Televisions,OnePlus,Thin-bezel smart TV perfect for modern living room aesthetics.,182460,4.6,2353,Yes,"QLED, 8K, smart","{""Screen Size"": ""65 inch"", ""Resolution"": ""HD Ready"", ""Panel"": ""LED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Android TV""}",2,No,15
1180,Hisense Nova Android TV,Televisions,Hisense,Brilliant 4K display with HDR support for true-to-life picture quality.,64080,3.8,2210,Yes,"smart, QLED, 4K","{""Screen Size"": ""55 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""OLED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""Google TV""}",2,Yes,15
1181,OnePlus Ultra Android TV,Televisions,OnePlus,Brilliant 4K display with HDR support for true-to-life picture quality.,292160,3.5,1741,Yes,"gaming, QLED, OLED","{""Screen Size"": ""50 inch"", ""Resolution"": ""8K"", ""Panel"": ""LED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""Google TV""}",3,No,15
1182,Samsung 1000 Smart TV,Televisions,Samsung,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,217230,3.8,280,Yes,"smart, gaming, 4K","{""Screen Size"": ""43 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""OLED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""Tizen OS""}",3,Yes,15
1183,Mi Ultra Android TV,Televisions,Mi,Thin-bezel smart TV perfect for modern living room aesthetics.,128130,4.8,2830,Yes,"4K, 8K, OLED","{""Screen Size"": ""55 inch"", ""Resolution"": ""8K"", ""Panel"": ""OLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""WebOS""}",1,No,7
1184,OnePlus S5 Smart TV,Televisions,OnePlus,Smart TV with built-in streaming apps and voice assistant support.,258340,4.6,3893,Yes,"8K, gaming, smart","{""Screen Size"": ""50 inch"", ""Resolution"": ""8K"", ""Panel"": ""LED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Android TV""}",1,Yes,7
1185,Mi T5 OLED TV,Televisions,Mi,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,135780,3.8,70,Yes,"QLED, OLED, 8K","{""Screen Size"": ""55 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""AMOLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Android TV""}",2,No,15
1186,LG 300 OLED TV,Televisions,LG,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,197570,4.7,2628,Yes,"gaming, OLED, 8K","{""Screen Size"": ""43 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""LED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Google TV""}",1,Yes,30
1187,OnePlus Ultra Android TV,Televisions,OnePlus,Gaming TV with low input lag and high refresh rate for smooth gameplay.,224970,4.2,1402,Yes,"8K, OLED, gaming","{""Screen Size"": ""75 inch"", ""Resolution"": ""8K"", ""Panel"": ""QLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""WebOS""}",1,No,7
1188,Panasonic Pro 4K QLED TV,Televisions,Panasonic,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,201510,3.4,3809,Yes,"gaming, OLED, QLED","{""Screen Size"": ""50 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""QLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""WebOS""}",0,No,7
1189,LG 2000 Smart TV,Televisions,LG,Gaming TV with low input lag and high refresh rate for smooth gameplay.,166000,3.8,672,Yes,"8K, gaming, OLED","{""Screen Size"": ""55 inch"", ""Resolution"": ""8K"", ""Panel"": ""OLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""Tizen OS""}",3,No,10
1190,TCL 200 Smart TV,Televisions,TCL,Gaming TV with low input lag and high refresh rate for smooth gameplay.,92960,4.5,3314,Yes,"smart, 8K, QLED","{""Screen Size"": ""32 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""AMOLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Google TV""}",3,No,30
1191,Samsung X 4K QLED TV,Televisions,Samsung,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,285770,4.8,2566,Yes,"smart, 8K, 4K","{""Screen Size"": ""75 inch"", ""Resolution"": ""HD Ready"", ""Panel"": ""OLED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""WebOS""}",1,Yes,30
1192,OnePlus 300 Smart TV,Televisions,OnePlus,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,285310,3.9,1553,Yes,"smart, gaming, OLED","{""Screen Size"": ""55 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""QLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""WebOS""}",1,No,7
1193,Mi Elite 4K QLED TV,Televisions,Mi,Brilliant 4K display with HDR support for true-to-life picture quality.,183060,3.3,895,Yes,"gaming, 4K, QLED","{""Screen Size"": ""75 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""LED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Android TV""}",0,Yes,7
1194,Hisense S5 Smart TV,Televisions,Hisense,Thin-bezel smart TV perfect for modern living room aesthetics.,87030,4.4,3441,Yes,"gaming, 4K, OLED","{""Screen Size"": ""55 inch"", ""Resolution"": ""HD Ready"", ""Panel"": ""QLED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Tizen OS""}",0,Yes,15
1195,LG Zen Android TV,Televisions,LG,Smart TV with built-in streaming apps and voice assistant support.,188570,4.6,1711,Yes,"8K, OLED, QLED","{""Screen Size"": ""50 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""LED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Google TV""}",3,No,10
1196,Samsung 300 Smart TV,Televisions,Samsung,Thin-bezel smart TV perfect for modern living room aesthetics.,205670,3.3,3813,Yes,"smart, 4K, gaming","{""Screen Size"": ""50 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""AMOLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""WebOS""}",0,Yes,10
1197,Samsung A1 OLED TV,Televisions,Samsung,OLED TV with perfect blacks and vibrant colors for a cinematic experience.,136410,3.2,2207,Yes,"4K, gaming, 8K","{""Screen Size"": ""75 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""QLED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""Google TV""}",0,No,15
1198,Sony Z Android TV,Televisions,Sony,Gaming TV with low input lag and high refresh rate for smooth gameplay.,92470,3.8,4849,Yes,"QLED, 8K, 4K","{""Screen Size"": ""43 inch"", ""Resolution"": ""HD Ready"", ""Panel"": ""OLED"", ""Refresh Rate"": ""60Hz"", ""Smart"": ""Google TV""}",3,No,10
1199,Hisense C3 Smart TV,Televisions,Hisense,Smart TV with built-in streaming apps and voice assistant support.,152680,4,2781,Yes,"QLED, 4K, smart","{""Screen Size"": ""50 inch"", ""Resolution"": ""4K UHD"", ""Panel"": ""LED"", ""Refresh Rate"": ""144Hz"", ""Smart"": ""Tizen OS""}",0,No,10
1200,Panasonic Air 4K QLED TV,Televisions,Panasonic,Thin-bezel smart TV perfect for modern living room aesthetics.,269240,4.2,1983,Yes,"gaming, 8K, QLED","{""Screen Size"": ""55 inch"", ""Resolution"": ""Full HD"", ""Panel"": ""LED"", ""Refresh Rate"": ""120Hz"", ""Smart"": ""WebOS""}",2,No,7
1201,Fujifilm Edge Pro Camera Kit,Cameras,Fujifilm,Compact mirrorless camera with interchangeable lenses for versatile shooting.,57840,3.9,850,Yes,"vlogging, DSLR, mirrorless","{""Megapixels"": ""36MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""1080p"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""OIS""}",3,No,7
1202,Canon 300 Action Camera,Cameras,Canon,Advanced mirrorless system camera for professional videographers and photographers.,289920,4.3,3717,Yes,"action, professional, DSLR","{""Megapixels"": ""20MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",0,Yes,10
1203,Canon C3 Action Camera,Cameras,Canon,Advanced mirrorless system camera for professional videographers and photographers.,270550,4.4,1546,Yes,"mirrorless, vlogging, DSLR","{""Megapixels"": ""61MP"", ""Sensor"": ""1 inch"", ""Video"": ""1080p"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""IBIS""}",0,No,10
1204,DJI 2000 Action Camera,Cameras,DJI,Professional DSLR with high megapixel count for stunning detailed shots.,383430,3.1,4542,Yes,"professional, DSLR, mirrorless","{""Megapixels"": ""36MP"", ""Sensor"": ""Full Frame"", ""Video"": ""6K"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""OIS""}",3,No,10
1205,Sony 700 DSLR Camera,Cameras,Sony,Beginner-friendly camera with automatic scene detection and easy controls.,335610,4.2,2419,Yes,"professional, vlogging, mirrorless","{""Megapixels"": ""45MP"", ""Sensor"": ""Full Frame"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",3,Yes,10
1206,GoPro V20 Action Camera,Cameras,GoPro,Advanced mirrorless system camera for professional videographers and photographers.,433140,4.4,4137,Yes,"mirrorless, professional, DSLR","{""Megapixels"": ""45MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""IBIS""}",2,Yes,15
1207,DJI Apex Pro Camera Kit,Cameras,DJI,Advanced mirrorless system camera for professional videographers and photographers.,157250,4.7,2197,Yes,"professional, DSLR, vlogging","{""Megapixels"": ""36MP"", ""Sensor"": ""Full Frame"", ""Video"": ""1080p"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""IBIS""}",1,No,15
1208,Sony 200 Action Camera,Cameras,Sony,Compact mirrorless camera with interchangeable lenses for versatile shooting.,381730,3.1,3135,Yes,"DSLR, mirrorless, action","{""Megapixels"": ""61MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""OIS""}",3,No,15
1209,Canon X Mirrorless Camera,Cameras,Canon,Advanced mirrorless system camera for professional videographers and photographers.,437050,4.7,1463,Yes,"mirrorless, action, vlogging","{""Megapixels"": ""45MP"", ""Sensor"": ""Full Frame"", ""Video"": ""4K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""None""}",0,Yes,10
1210,Nikon Max Pro Camera Kit,Cameras,Nikon,Action camera built for adventure with waterproof casing and 4K video.,287170,3.3,4899,Yes,"action, DSLR, mirrorless","{""Megapixels"": ""36MP"", ""Sensor"": ""Full Frame"", ""Video"": ""1080p"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""5-axis IBIS""}",0,No,30
1211,Olympus Z Mirrorless Camera,Cameras,Olympus,Compact mirrorless camera with interchangeable lenses for versatile shooting.,269890,4.6,2965,Yes,"vlogging, professional, DSLR","{""Megapixels"": ""24MP"", ""Sensor"": ""Full Frame"", ""Video"": ""4K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""5-axis IBIS""}",2,Yes,30
1212,Canon Z Pro Camera Kit,Cameras,Canon,Compact mirrorless camera with interchangeable lenses for versatile shooting.,454160,4.2,4435,Yes,"mirrorless, DSLR, action","{""Megapixels"": ""24MP"", ""Sensor"": ""1 inch"", ""Video"": ""1080p"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",2,Yes,15
1213,DJI 200 Action Camera,Cameras,DJI,Compact mirrorless camera with interchangeable lenses for versatile shooting.,173750,3.2,1694,Yes,"mirrorless, DSLR, action","{""Megapixels"": ""12MP"", ""Sensor"": ""Full Frame"", ""Video"": ""4K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""OIS""}",3,Yes,10
1214,Canon B2 DSLR Camera,Cameras,Canon,Professional DSLR with high megapixel count for stunning detailed shots.,55160,3.4,3323,Yes,"professional, DSLR, action","{""Megapixels"": ""20MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""6K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""None""}",3,No,7
1215,GoPro 500 DSLR Camera,Cameras,GoPro,Advanced mirrorless system camera for professional videographers and photographers.,50350,4.5,3595,Yes,"DSLR, action, vlogging","{""Megapixels"": ""12MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""5-axis IBIS""}",3,No,7
1216,DJI Pro Mirrorless Camera,Cameras,DJI,Compact mirrorless camera with interchangeable lenses for versatile shooting.,378440,4.6,352,Yes,"action, mirrorless, vlogging","{""Megapixels"": ""61MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""1080p"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""OIS""}",0,No,7
1217,Panasonic Elite Mirrorless Camera,Cameras,Panasonic,Beginner-friendly camera with automatic scene detection and easy controls.,454700,4.7,4657,Yes,"mirrorless, professional, DSLR","{""Megapixels"": ""45MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""4K"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""IBIS""}",0,No,7
1218,Panasonic 300 Action Camera,Cameras,Panasonic,Professional DSLR with high megapixel count for stunning detailed shots.,114760,4.2,1595,Yes,"action, mirrorless, professional","{""Megapixels"": ""61MP"", ""Sensor"": ""Full Frame"", ""Video"": ""1080p"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""OIS""}",2,No,30
1219,Olympus Apex Mirrorless Camera,Cameras,Olympus,Advanced mirrorless system camera for professional videographers and photographers.,292090,4.6,1110,Yes,"mirrorless, DSLR, professional","{""Megapixels"": ""20MP"", ""Sensor"": ""Full Frame"", ""Video"": ""6K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""5-axis IBIS""}",2,No,30
1220,DJI Air Pro Camera Kit,Cameras,DJI,Advanced mirrorless system camera for professional videographers and photographers.,72240,4.3,4164,Yes,"action, mirrorless, professional","{""Megapixels"": ""20MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""1080p"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""OIS""}",0,No,10
1221,Canon Edge Pro Camera Kit,Cameras,Canon,Compact mirrorless camera with interchangeable lenses for versatile shooting.,195590,3.4,1966,Yes,"professional, action, DSLR","{""Megapixels"": ""36MP"", ""Sensor"": ""APS-C"", ""Video"": ""6K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""OIS""}",1,Yes,30
1222,Sony Pro Mirrorless Camera,Cameras,Sony,Beginner-friendly camera with automatic scene detection and easy controls.,470800,3.1,4252,Yes,"vlogging, mirrorless, DSLR","{""Megapixels"": ""24MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""4K"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""IBIS""}",2,No,30
1223,DJI 200 DSLR Camera,Cameras,DJI,Action camera built for adventure with waterproof casing and 4K video.,69550,4.9,4824,Yes,"action, professional, vlogging","{""Megapixels"": ""45MP"", ""Sensor"": ""Full Frame"", ""Video"": ""6K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",0,No,30
1224,Fujifilm S5 Action Camera,Cameras,Fujifilm,Action camera built for adventure with waterproof casing and 4K video.,253690,4,1240,Yes,"DSLR, mirrorless, vlogging","{""Megapixels"": ""20MP"", ""Sensor"": ""Full Frame"", ""Video"": ""1080p"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""IBIS""}",1,Yes,15
1225,Nikon Nova Pro Camera Kit,Cameras,Nikon,Action camera built for adventure with waterproof casing and 4K video.,365720,4,1057,Yes,"vlogging, mirrorless, action","{""Megapixels"": ""20MP"", ""Sensor"": ""1 inch"", ""Video"": ""1080p"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""OIS""}",1,Yes,7
1226,Sony 1000 Action Camera,Cameras,Sony,Compact mirrorless camera with interchangeable lenses for versatile shooting.,267990,3.8,1407,Yes,"DSLR, action, professional","{""Megapixels"": ""20MP"", ""Sensor"": ""1 inch"", ""Video"": ""8K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""None""}",1,No,10
1227,Sony V20 Action Camera,Cameras,Sony,Compact mirrorless camera with interchangeable lenses for versatile shooting.,367610,3.7,1667,Yes,"professional, DSLR, vlogging","{""Megapixels"": ""36MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""OIS""}",3,Yes,7
1228,Sony T5 DSLR Camera,Cameras,Sony,Advanced mirrorless system camera for professional videographers and photographers.,261600,3.2,365,Yes,"mirrorless, DSLR, action","{""Megapixels"": ""61MP"", ""Sensor"": ""1 inch"", ""Video"": ""8K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",3,Yes,30
1229,GoPro G10 DSLR Camera,Cameras,GoPro,Beginner-friendly camera with automatic scene detection and easy controls.,84260,4,68,Yes,"DSLR, action, vlogging","{""Megapixels"": ""45MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""OIS""}",0,Yes,30
1230,Fujifilm Spark Pro Camera Kit,Cameras,Fujifilm,Action camera built for adventure with waterproof casing and 4K video.,71160,3.9,1678,Yes,"action, professional, vlogging","{""Megapixels"": ""36MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""8K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""None""}",3,No,10
1231,Olympus Edge Pro Camera Kit,Cameras,Olympus,Action camera built for adventure with waterproof casing and 4K video.,494480,4.2,1766,Yes,"vlogging, mirrorless, action","{""Megapixels"": ""12MP"", ""Sensor"": ""Full Frame"", ""Video"": ""6K"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""OIS""}",3,No,7
1232,Sony 100 DSLR Camera,Cameras,Sony,Compact mirrorless camera with interchangeable lenses for versatile shooting.,246400,4.2,3292,Yes,"DSLR, action, professional","{""Megapixels"": ""24MP"", ""Sensor"": ""APS-C"", ""Video"": ""8K"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""None""}",2,Yes,10
1233,DJI Lite Mirrorless Camera,Cameras,DJI,Advanced mirrorless system camera for professional videographers and photographers.,157280,3.1,1299,Yes,"professional, mirrorless, action","{""Megapixels"": ""20MP"", ""Sensor"": ""APS-C"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""OIS""}",0,No,30
1234,Olympus Nova Pro Camera Kit,Cameras,Olympus,Advanced mirrorless system camera for professional videographers and photographers.,116150,3,4977,Yes,"DSLR, professional, action","{""Megapixels"": ""24MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""IBIS""}",1,No,30
1235,Canon Ultra Pro Camera Kit,Cameras,Canon,Advanced mirrorless system camera for professional videographers and photographers.,71100,3.1,2002,Yes,"action, DSLR, professional","{""Megapixels"": ""24MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""6K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""None""}",2,No,30
1236,Canon 500 Action Camera,Cameras,Canon,Professional DSLR with high megapixel count for stunning detailed shots.,203680,4.6,771,Yes,"mirrorless, action, professional","{""Megapixels"": ""24MP"", ""Sensor"": ""APS-C"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""5-axis IBIS""}",3,No,7
1237,Sony B2 Action Camera,Cameras,Sony,Compact mirrorless camera with interchangeable lenses for versatile shooting.,449270,3.5,1887,Yes,"mirrorless, vlogging, action","{""Megapixels"": ""20MP"", ""Sensor"": ""Full Frame"", ""Video"": ""4K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""IBIS""}",1,Yes,15
1238,Sony 500 DSLR Camera,Cameras,Sony,Professional DSLR with high megapixel count for stunning detailed shots.,344390,4.3,1508,Yes,"DSLR, professional, mirrorless","{""Megapixels"": ""24MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""6K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""None""}",2,No,10
1239,Sony X Pro Camera Kit,Cameras,Sony,Beginner-friendly camera with automatic scene detection and easy controls.,471030,3.1,1736,Yes,"vlogging, mirrorless, professional","{""Megapixels"": ""12MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""OIS""}",3,Yes,15
1240,Olympus Apex Mirrorless Camera,Cameras,Olympus,Advanced mirrorless system camera for professional videographers and photographers.,146170,3.5,3000,Yes,"action, professional, DSLR","{""Megapixels"": ""36MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",3,No,30
1241,Sony Apex Mirrorless Camera,Cameras,Sony,Professional DSLR with high megapixel count for stunning detailed shots.,365990,4.6,3463,Yes,"vlogging, professional, DSLR","{""Megapixels"": ""20MP"", ""Sensor"": ""Full Frame"", ""Video"": ""6K"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""IBIS""}",3,Yes,15
1242,DJI 5000 DSLR Camera,Cameras,DJI,Beginner-friendly camera with automatic scene detection and easy controls.,67510,3.3,2961,Yes,"action, vlogging, professional","{""Megapixels"": ""12MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""5-axis IBIS""}",2,No,7
1243,GoPro Z Mirrorless Camera,Cameras,GoPro,Advanced mirrorless system camera for professional videographers and photographers.,296430,4.3,2357,Yes,"action, professional, mirrorless","{""Megapixels"": ""61MP"", ""Sensor"": ""1 inch"", ""Video"": ""6K"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""None""}",3,Yes,10
1244,Olympus Max Pro Camera Kit,Cameras,Olympus,Professional DSLR with high megapixel count for stunning detailed shots.,57970,3.7,4818,Yes,"action, professional, vlogging","{""Megapixels"": ""24MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K 60fps"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",3,No,10
1245,Sony Flex Mirrorless Camera,Cameras,Sony,Compact mirrorless camera with interchangeable lenses for versatile shooting.,337770,4.9,4502,Yes,"DSLR, mirrorless, professional","{""Megapixels"": ""36MP"", ""Sensor"": ""APS-C"", ""Video"": ""1080p"", ""ISO Range"": ""100-6400"", ""Stabilization"": ""None""}",0,Yes,30
1246,Nikon Z Mirrorless Camera,Cameras,Nikon,Professional DSLR with high megapixel count for stunning detailed shots.,334320,4.8,244,Yes,"mirrorless, professional, action","{""Megapixels"": ""24MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K"", ""ISO Range"": ""100-12800"", ""Stabilization"": ""IBIS""}",0,No,15
